"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.canonical1","Input.canonical2","Input.canonical3","Input.canonical4","Answer.paraphrase1","Answer.paraphrase2","Answer.paraphrase3","Answer.paraphrase4","Approve","Reject"
"3N5YJ55YXGJO50SGSJU6FZVRAZIAN9","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:33 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:47 PST 2015","","","3VBEN272MLFPIOUICH84YZBJ8U2SG1","A3O63LHE9VLC6V","Approved","Sat Feb 21 19:56:53 PST 2015","Sat Feb 21 19:59:17 PST 2015","Sun Feb 22 11:59:17 PST 2015","2015-02-22T20:03:51.000Z","","","144","100% (44/44)","100% (44/44)","100% (44/44)","line that ends with at least two vowel","line that starts with vowel and that contains character","line that contains letter after the number `` 123 ''","line that contains two vowel","A line ending with no fewer than two vowels","A line beginning with a vowel and including at least one character","A line utilizing the sequence '123' followed by any letter","A line including exactly two vowels"
"3YCT0L9OMMPS5WEA9JGX0ZPXW5PSNN","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:33 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","39GXDJN2OUUQH154NE1LH9ESJFTV83","A8VBDRZPXTP8F","Submitted","Sun Feb 22 01:35:21 PST 2015","Sun Feb 22 01:35:53 PST 2015","Sun Feb 22 17:35:53 PST 2015","","","","32","100% (324/324)","100% (324/324)","100% (324/324)","line that contains lowercase letter and that starts with `` abc ''","number that contains `` 123 '' and that contains character","line that contains character and that contains vowel","line that not ends with letter","Lines that uses lowercase letters and begins with 'abc'","Numbers that uses '123' and characters","Lines that uses characters and vowels","Lines that does not stop with letters"
"3YCT0L9OMMPS5WEA9JGX0ZPXW5PSNN","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:33 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3BXQMRHWK0E5PBI8CP1ZQ5D4PDYUMQ","AOUVCIR4S8ZLG","Approved","Sat Feb 21 20:00:13 PST 2015","Sat Feb 21 20:01:28 PST 2015","Sun Feb 22 12:01:28 PST 2015","2015-02-22T20:03:55.000Z","","","75","100% (66/66)","100% (66/66)","100% (66/66)","line that contains lowercase letter and that starts with `` abc ''","number that contains `` 123 '' and that contains character","line that contains character and that contains vowel","line that not ends with letter","line that includes a lowercase letter and that begins with 'abc'","number that includes '123' and that includes character","line that includes a character and that includes a vowel","line that does not end with any letter"
"3YCT0L9OMMPS5WEA9JGX0ZPXW5PSNN","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:33 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3I0BTBYZAY1P36V6XLBQVTC4IY60YH","A2J6N5HD2EBCM6","Rejected","Sat Feb 21 18:43:20 PST 2015","Sat Feb 21 18:44:09 PST 2015","Sun Feb 22 10:44:09 PST 2015","","Sat Feb 21 21:33:49 PST 2015","Poor quality; literally copying the same input to output, despite explicit instructions to the contrary.","49","58% (285/489)","58% (285/489)","58% (285/489)","line that contains lowercase letter and that starts with `` abc ''","number that contains `` 123 '' and that contains character","line that contains character and that contains vowel","line that not ends with letter","what  line that contains lowercase letter and that starts with `` abc ''?","what number that contains `` 123 '' and that contains character?","what line that contains character and that contains vowel?","what  line that not ends with letter?"
"3YCT0L9OMMPS5WEA9JGX0ZPXW5PSNN","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:33 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3IAEQB9FMF0FDL10UWHXP3B71FPDWY","AQARFNSJBQBKO","Approved","Sat Feb 21 22:52:59 PST 2015","Sat Feb 21 22:53:26 PST 2015","Sun Feb 22 14:53:26 PST 2015","2015-02-22T22:53:51.000Z","","","27","100% (126/126)","100% (126/126)","100% (126/126)","line that contains lowercase letter and that starts with `` abc ''","number that contains `` 123 '' and that contains character","line that contains character and that contains vowel","line that not ends with letter","Line beginning with 'abc' and a lowercase letter","Number with '123' and a character in it","Line that uses a character and vowel in it","Line that doesn't end with a letter"
"3YCT0L9OMMPS5WEA9JGX0ZPXW5PSNN","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:33 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3OS46CRSLGF3DNMGUZ4NXVI1DKP6VE","AKY7ZFPCHAXMJ","Approved","Sat Feb 21 18:26:09 PST 2015","Sat Feb 21 18:28:28 PST 2015","Sun Feb 22 10:28:28 PST 2015","2015-02-22T18:29:04.000Z","","","139","100% (139/139)","100% (139/139)","100% (139/139)","line that contains lowercase letter and that starts with `` abc ''","number that contains `` 123 '' and that contains character","line that contains character and that contains vowel","line that not ends with letter","Lines that have lowercase letters and start out ""abc"".","Numbers containing both a character and the series ""123"".","Lines containing a vowel in addition to another character","Lines that end with something other than a letter"
"3YCT0L9OMMPS5WEA9JGX0ZPXW5PSNN","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:33 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3OWEPKL08AS99IRCBINOTSOKMS87NY","A23V8NHNBQNSOZ","Approved","Sat Feb 21 18:58:21 PST 2015","Sat Feb 21 18:59:03 PST 2015","Sun Feb 22 10:59:03 PST 2015","2015-02-22T19:03:58.000Z","","","42","100% (307/307)","100% (307/307)","100% (307/307)","line that contains lowercase letter and that starts with `` abc ''","number that contains `` 123 '' and that contains character","line that contains character and that contains vowel","line that not ends with letter","Lines  that have a lowercase letter and begin with 'abc'.","Numbers that have '123' and also have a character.","Lines that have a character and also have a vowel.","Lines that do not end with a letter."
"3YCT0L9OMMPS5WEA9JGX0ZPXW5PSNN","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:33 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3Z7EFSHGNAUKXT0C45I87G7WPH9CXG","A3URW8DWGJVYFX","Rejected","Sat Feb 21 18:50:51 PST 2015","Sat Feb 21 18:51:21 PST 2015","Sun Feb 22 10:51:21 PST 2015","","Sat Feb 21 21:37:32 PST 2015","Poor quality; copying input to output directly despite instructions to contrary.","30","22% (93/416)","22% (93/416)","22% (93/416)","line that contains lowercase letter and that starts with `` abc ''","number that contains `` 123 '' and that contains character","line that contains character and that contains vowel","line that not ends with letter","line that contains lowercase letter and that starts with `` abc ''","number that contains `` 123 '' and that contains character","line that contains character and that contains vowel","line that not ends with letter"
"37MQ8Z1JQECTCW1QM6A2QXA02VU2YK","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:33 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:26:56 PST 2015","","","320DUZ38G82WJLBSPNZQ6YKWCBPJGC","A2RRYVYUDNK2GB","Approved","Sat Feb 21 20:09:51 PST 2015","Sat Feb 21 20:10:32 PST 2015","Sun Feb 22 12:10:32 PST 2015","2015-02-22T20:13:49.000Z","","","41","100% (427/429)","100% (427/429)","100% (402/404)","line that starts with lowercase letter and that ends with letter","line that starts with capital letter and that ends with vowel","line that contains letter and that contains vowel","word that ends with letter and that contains character","A line beginning with a lowercase letter and ending with that letter","A line beginning with a capital letter and ending with a vowel","A line containing a letter and a vowel","A word ending with a letter and containing a character"
"37MQ8Z1JQECTCW1QM6A2QXA02VU2YK","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:33 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:26:56 PST 2015","","","324G5B4FB4O6OMZ5ACLQIGS7EZX07G","A321LGD46B3M9Y","Approved","Sat Feb 21 18:35:52 PST 2015","Sat Feb 21 18:37:28 PST 2015","Sun Feb 22 10:37:28 PST 2015","2015-02-22T18:38:59.000Z","","","96","100% (34/34)","100% (34/34)","100% (34/34)","line that starts with lowercase letter and that ends with letter","line that starts with capital letter and that ends with vowel","line that contains letter and that contains vowel","word that ends with letter and that contains character","A line that starts with a lowercase letter and ends with at least one other letter","A line that starts with a capital letter, but ends with a, e, i, o or u","A line that has a letter and a vowel","A word that contains a special character and ends with a letter"
"37MQ8Z1JQECTCW1QM6A2QXA02VU2YK","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:33 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:26:56 PST 2015","","","3HPZF4IVNN99XYQM914AQUE5RN3YC8","A2TEWO3WJ5YKGG","Approved","Sat Feb 21 19:00:58 PST 2015","Sat Feb 21 19:02:26 PST 2015","Sun Feb 22 11:02:26 PST 2015","2015-02-22T19:04:05.000Z","","","88","100% (438/438)","100% (438/438)","100% (438/438)","line that starts with lowercase letter and that ends with letter","line that starts with capital letter and that ends with vowel","line that contains letter and that contains vowel","word that ends with letter and that contains character","Line that has a small letter at the beginning and comes to an end with a","{}","{}","{}"
"37MQ8Z1JQECTCW1QM6A2QXA02VU2YK","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:33 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:26:56 PST 2015","","","3NL0RFNU0G3BIPOQC7X1YON61VM4KF","A1N8SWL57W43PV","Approved","Sat Feb 21 21:58:48 PST 2015","Sat Feb 21 22:00:02 PST 2015","Sun Feb 22 14:00:02 PST 2015","2015-02-22T22:03:58.000Z","","","74","100% (19/19)","100% (19/19)","100% (19/19)","line that starts with lowercase letter and that ends with letter","line that starts with capital letter and that ends with vowel","line that contains letter and that contains vowel","word that ends with letter and that contains character","Line that begins with a lowercase letter and ends with a letter","Line that begins with a capital letter and ends with a vowel","Line that contains a letter and a vowel","Line that contains a character and ends with a letter"
"37MQ8Z1JQECTCW1QM6A2QXA02VU2YK","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:33 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:26:56 PST 2015","","","3S96KQ6I9NKNL4X6ZRCM2J48XLWTDD","A23V8NHNBQNSOZ","Approved","Sat Feb 21 18:46:08 PST 2015","Sat Feb 21 18:46:38 PST 2015","Sun Feb 22 10:46:38 PST 2015","2015-02-22T18:48:57.000Z","","","30","100% (307/307)","100% (307/307)","100% (307/307)","line that starts with lowercase letter and that ends with letter","line that starts with capital letter and that ends with vowel","line that contains letter and that contains vowel","word that ends with letter and that contains character","Lines that begin with a lowercase letter and end with a letter.","Lines that begin with a capital letter and end with a vowel.","Lines that have a letter and a vowel.","Words that end with a letter and have a character."
"37MQ8Z1JQECTCW1QM6A2QXA02VU2YK","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:33 PST 2015","6","BatchId:1831155;","600","57600","Sat Feb 28 21:26:56 PST 2015","","","3X73LLYYQ2U627XOOR90K5DE0V4NHG","A2EGLHKBZQDDA9","Rejected","Sat Feb 21 18:55:57 PST 2015","Sat Feb 21 18:56:07 PST 2015","Sun Feb 22 10:56:07 PST 2015","","Sat Feb 21 21:26:56 PST 2015","Poor quality, submitting ""a"" for all my HITs.","10","3% (2/62)","3% (2/62)","3% (2/62)","line that starts with lowercase letter and that ends with letter","line that starts with capital letter and that ends with vowel","line that contains letter and that contains vowel","word that ends with letter and that contains character","a","a","a","a"
"32TZXEA1OL06P45AEVMH5PWOFOI14I","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:37 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","32RIADZISTK9681YHG63PAEGIPQ4SN","A3URW8DWGJVYFX","Rejected","Sat Feb 21 18:52:31 PST 2015","Sat Feb 21 18:53:09 PST 2015","Sun Feb 22 10:53:09 PST 2015","","Sat Feb 21 21:37:32 PST 2015","Poor quality; copying input to output directly despite instructions to contrary.","38","22% (93/416)","22% (93/416)","22% (93/416)","line that ends with character or digit","line that ends with `` 123 '' and that contains `` abc ''","word that ends with `` abc '' or digit","line that ends with `` 123 '' and that starts with letter","line that ends with character or digit","line that ends with `` 123 '' and that contains `` abc ''","word that ends with `` abc '' or digit","line that ends with `` 123 '' and that starts with letter"
"32TZXEA1OL06P45AEVMH5PWOFOI14I","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:37 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3BV8HQ2ZZXHJLZJIJ4DR184OTB66AY","A1ULLPIT6EU99K","Submitted","Sun Feb 22 04:24:12 PST 2015","Sun Feb 22 04:25:45 PST 2015","Sun Feb 22 20:25:45 PST 2015","","","","93","100% (139/139)","100% (139/139)","100% (114/114)","line that ends with character or digit","line that ends with `` 123 '' and that contains `` abc ''","word that ends with `` abc '' or digit","line that ends with `` 123 '' and that starts with letter","{}","Line that ends with ""123"" and that has ""abc"" in it.","Word that ends with either ""abc"" or digit.","Line that starts with letter and ends wirh ""123"""
"32TZXEA1OL06P45AEVMH5PWOFOI14I","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:37 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3FE7TXL1LJ3NQE7YLYYA1V2HGNBQ2Q","A2RRYVYUDNK2GB","Approved","Sat Feb 21 19:37:17 PST 2015","Sat Feb 21 19:38:09 PST 2015","Sun Feb 22 11:38:09 PST 2015","2015-02-22T19:38:57.000Z","","","52","100% (427/429)","100% (427/429)","100% (402/404)","line that ends with character or digit","line that ends with `` 123 '' and that contains `` abc ''","word that ends with `` abc '' or digit","line that ends with `` 123 '' and that starts with letter","A line ending with a character or a digit","A line ending with the number ""123"" and containing the word ""abc""","A word ending either with ""abc"" or a number","A line beginning with a letter and ending with ""123"""
"32TZXEA1OL06P45AEVMH5PWOFOI14I","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:37 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3FTOP5WARG4Z8H07BLANL6XG5U10JR","A2TEWO3WJ5YKGG","Approved","Sat Feb 21 20:33:17 PST 2015","Sat Feb 21 20:37:20 PST 2015","Sun Feb 22 12:37:20 PST 2015","2015-02-22T20:38:51.000Z","","","243","100% (438/438)","100% (438/438)","100% (438/438)","line that ends with character or digit","line that ends with `` 123 '' and that contains `` abc ''","word that ends with `` abc '' or digit","line that ends with `` 123 '' and that starts with letter","Line that has a character or a  number at the end","Line that has '123' at the end and includes 'abc'","Word that has a number or 'abc'at the end","Line that has a letter in the beginning and '123' at the end"
"32TZXEA1OL06P45AEVMH5PWOFOI14I","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:37 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3I7DHKZYGOGIYM0CP1PEN31FTVT5FC","A2J6N5HD2EBCM6","Rejected","Sat Feb 21 19:34:03 PST 2015","Sat Feb 21 19:34:36 PST 2015","Sun Feb 22 11:34:36 PST 2015","","Sat Feb 21 21:33:49 PST 2015","Poor quality; literally copying the same input to output, despite explicit instructions to the contrary.","33","58% (285/489)","58% (285/489)","58% (285/489)","line that ends with character or digit","line that ends with `` 123 '' and that contains `` abc ''","word that ends with `` abc '' or digit","line that ends with `` 123 '' and that starts with letter","line that ends with character or digit","line that ends with `` 123 '' and that contains `` abc ''","word that ends with `` abc '' or digit","line that ends with `` 123 '' and that starts with letter"
"32TZXEA1OL06P45AEVMH5PWOFOI14I","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:37 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3PXX5PX6LYEPRB0DFVUZCOQG6BEBAI","A8VBDRZPXTP8F","Submitted","Sun Feb 22 01:33:40 PST 2015","Sun Feb 22 01:34:15 PST 2015","Sun Feb 22 17:34:15 PST 2015","","","","35","100% (324/324)","100% (324/324)","100% (324/324)","line that ends with character or digit","line that ends with `` 123 '' and that contains `` abc ''","word that ends with `` abc '' or digit","line that ends with `` 123 '' and that starts with letter","Lines that stops with a character or digit","Lines that stops with '123' and uses 'abc'","Words that stops with 'abc' or digits","Lines that stops with '123' and begins with a letter"
"32TZXEA1OL06P45AEVMH5PWOFOI14I","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:37 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3ZAK8W07I5U8MXB1NKE1S86RMAY0UM","A2EEL9YYUHL5SK","Approved","Sat Feb 21 19:36:13 PST 2015","Sat Feb 21 19:39:40 PST 2015","Sun Feb 22 11:39:40 PST 2015","2015-02-22T19:43:49.000Z","","","207","100% (65/65)","100% (65/65)","100% (65/65)","line that ends with character or digit","line that ends with `` 123 '' and that contains `` abc ''","word that ends with `` abc '' or digit","line that ends with `` 123 '' and that starts with letter","A line that terminates with a character or digit","A line that terminates with '123' and includes 'abc'","A word that terminates with 'abc' or a digit","A line that terminates with '123' and begins with a letter"
"3BFF0DJK8XSQ09JU6F299YVPLNBSTO","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:37 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","31Q0U3WYDQV6VBKN6VPQWLBHJRF17W","A8VBDRZPXTP8F","Approved","Sun Feb 22 00:20:12 PST 2015","Sun Feb 22 00:20:45 PST 2015","Sun Feb 22 16:20:45 PST 2015","2015-02-23T00:23:49.000Z","","","33","100% (324/324)","100% (324/324)","100% (324/324)","word that contains capital letter and that starts with `` abc ''","word that ends with lowercase letter or digit","line that ends with lowercase letter or the number `` 123 ''","number that ends with two character","Words that uses capital letters and begins with 'abc'","Words that stops after a lowercase letter or digit","Lines that stops after a lowercase letter or '123'","Numbers that stops after 2 characters"
"3BFF0DJK8XSQ09JU6F299YVPLNBSTO","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:37 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3CTOC39K386DQS0RWKVW0L73D8GJ7J","A2L63CIZ950WNA","Approved","Sun Feb 22 00:49:08 PST 2015","Sun Feb 22 00:56:21 PST 2015","Sun Feb 22 16:56:21 PST 2015","2015-02-23T00:58:55.000Z","","","433","100% (23/23)","100% (23/23)","100% (23/23)","word that contains capital letter and that starts with `` abc ''","word that ends with lowercase letter or digit","line that ends with lowercase letter or the number `` 123 ''","number that ends with two character","Word starting with ""abc"" and containing capital letter","Word ending with lowercase letter or number","Lind ending with lowercase letter or number ""123""","cannot paraphrase"
"3BFF0DJK8XSQ09JU6F299YVPLNBSTO","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:37 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3DIP6YHAPD89FQJISOCBH5Q6JKF8EZ","AUQTHU5AOZVQC","Approved","Sat Feb 21 19:38:12 PST 2015","Sat Feb 21 19:40:01 PST 2015","Sun Feb 22 11:40:01 PST 2015","2015-02-22T19:43:49.000Z","","","109","100% (306/306)","100% (306/306)","100% (306/306)","word that contains capital letter and that starts with `` abc ''","word that ends with lowercase letter or digit","line that ends with lowercase letter or the number `` 123 ''","number that ends with two character","Words that include capital letters and the phase 'abc'.","Words that terminate in lower cases letters or a digit.","Lines that finish with a lowercase letter or the number sequence '123'.","Numbers that finish with two characters."
"3BFF0DJK8XSQ09JU6F299YVPLNBSTO","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:37 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3F6KKYWMNCHPQRSM2VQATKYG83ENDA","A3URW8DWGJVYFX","Rejected","Sat Feb 21 19:55:38 PST 2015","Sat Feb 21 19:56:01 PST 2015","Sun Feb 22 11:56:01 PST 2015","","Sat Feb 21 21:37:32 PST 2015","Poor quality; copying input to output directly despite instructions to contrary.","23","22% (93/416)","22% (93/416)","22% (93/416)","word that contains capital letter and that starts with `` abc ''","word that ends with lowercase letter or digit","line that ends with lowercase letter or the number `` 123 ''","number that ends with two character","word that contains capital letter and that starts with `` abc ''","word that ends with lowercase letter or digit","line that ends with lowercase letter or the number `` 123 ''","number that ends with two character"
"3BFF0DJK8XSQ09JU6F299YVPLNBSTO","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:37 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3GD6L00D3TDPGERAA1RFF387EGZM1H","A2J6N5HD2EBCM6","Rejected","Sat Feb 21 19:27:56 PST 2015","Sat Feb 21 19:28:28 PST 2015","Sun Feb 22 11:28:28 PST 2015","","Sat Feb 21 21:33:50 PST 2015","Poor quality; literally copying the same input to output, despite explicit instructions to the contrary.","32","58% (285/489)","58% (285/489)","58% (285/489)","word that contains capital letter and that starts with `` abc ''","word that ends with lowercase letter or digit","line that ends with lowercase letter or the number `` 123 ''","number that ends with two character","word that contains capital letter and that starts with `` abc ''","word that ends with lowercase letter or digit","line that ends with lowercase letter or the number `` 123 ''","number that ends with two character"
"3BFF0DJK8XSQ09JU6F299YVPLNBSTO","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:37 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3I3WADAZ9RKC4ZD5O484AXATLWHO5E","ABFJSOC07JFH2","Approved","Sat Feb 21 18:42:14 PST 2015","Sat Feb 21 18:44:10 PST 2015","Sun Feb 22 10:44:10 PST 2015","2015-02-22T18:48:54.000Z","","","116","100% (69/69)","100% (69/69)","100% (69/69)","word that contains capital letter and that starts with `` abc ''","word that ends with lowercase letter or digit","line that ends with lowercase letter or the number `` 123 ''","number that ends with two character","Which word has a capital letter in it and also starts with 'abc'?","What words end with a lowercase letter or with a digit?","Which lines end with either a lowercase letter or end with the number '123'?","What number is it that ends with two characters?"
"3BFF0DJK8XSQ09JU6F299YVPLNBSTO","35I9CFS6VHFJBKDRUZWEMWCIK7Z5IZ","Paraphrasing text descriptions","Given a few descriptions of text patterns, rephrase the descriptions in a more natural way","writing, paraphrasing, text patterns","$0.15","Sat Feb 21 17:28:37 PST 2015","7","BatchId:1831155;","600","57600","Sat Feb 28 21:33:50 PST 2015","","","3WEV0KO0ON8M64KRAR7WSE8MV2NDSD","AKY7ZFPCHAXMJ","Approved","Sat Feb 21 20:26:23 PST 2015","Sat Feb 21 20:29:56 PST 2015","Sun Feb 22 12:29:56 PST 2015","2015-02-22T20:33:50.000Z","","","213","100% (139/139)","100% (139/139)","100% (139/139)","word that contains capital letter and that starts with `` abc ''","word that ends with lowercase letter or digit","line that ends with lowercase letter or the number `` 123 ''","number that ends with two character","word that has ""abc"" in the beginning and a capital letter somewhere in it","word that stops either lowercase or with a digit","line that ends with a number sequence ""123"" or on any lowercase letter","number that ends with a double character"
